ID_ACCIDENTE,AÑO,PROVINCIA,MES,DIA_SEMANA,HORA,ZONA,TIPO_VIA,TIPO_ACCIDENTE,CONDICION_METEO,CONDICION_ILUMINACION,TOTAL_VICTIMAS,FALLECIDOS_24H,HERIDOS_GRAVES,HERIDOS_LEVES
1638,2019,Albacete,10,Sábado,17,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
1639,2019,Albacete,10,Sábado,20,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,2,0,0,2
1640,2019,Albacete,1,Sábado,14,Zona interurbana,Calle,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,1,0
1641,2019,Albacete,5,Viernes,11,Zona interurbana,Calle,Colisión frontal,Buen tiempo,Pleno día,1,0,0,1
1642,2019,Albacete,7,Lunes,17,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,2,0,0,2
1643,2019,Albacete,7,Miércoles,18,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Pleno día,3,0,0,3
1644,2019,Albacete,1,Miércoles,21,Zona interurbana,Vía urbana,Choque obstáculo lateral,Lluvia,Se desconoce,1,0,1,0
1645,2019,Albacete,3,Domingo,7,Zona interurbana,Calle,Atropello a ciclista,Buen tiempo,Pleno día,2,0,0,2
1646,2019,Albacete,5,Domingo,18,Travesía,Otro,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
1647,2019,Albacete,8,Martes,21,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,2,0,0,2
1648,2019,Albacete,10,Sábado,11,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1649,2019,Albacete,10,Martes,10,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1650,2019,Albacete,11,Jueves,20,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Se desconoce,1,0,0,1
1651,2019,Albacete,10,Sábado,19,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
1652,2019,Albacete,1,Viernes,18,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,2,1,1,0
1653,2019,Albacete,1,Sábado,13,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1654,2019,Albacete,2,Sábado,19,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,2,0,0,2
1655,2019,Albacete,1,Viernes,9,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
1656,2019,Albacete,2,Sábado,13,Travesía,Otro,Colisión frontal,Buen tiempo,Pleno día,2,0,0,2
1657,2019,Albacete,2,Sábado,8,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,1,0,0,1
1658,2019,Albacete,3,Domingo,7,Zona interurbana,Calle,Otro tipo,Buen tiempo,Amanecer/Anochecer,1,0,0,1
1659,2019,Albacete,3,Miércoles,20,Travesía,Otro,Colisión lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
1660,2019,Albacete,1,Jueves,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1661,2019,Albacete,1,Domingo,14,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1662,2019,Albacete,2,Viernes,20,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
1663,2019,Albacete,3,Martes,17,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
1664,2019,Albacete,4,Lunes,15,Travesía,Otro,Colisión frontolateral,Granizo,Pleno día,2,0,0,2
1665,2019,Albacete,1,Martes,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1666,2019,Albacete,4,Martes,13,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1667,2019,Albacete,4,Viernes,0,Travesía,Otro,Colisión frontolateral,Lluvia,Noche sin iluminación,1,0,0,1
1668,2019,Albacete,1,Lunes,9,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1669,2019,Albacete,4,Sábado,7,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1670,2019,Albacete,4,Jueves,10,Zona interurbana,Vía convencional,Atropello a ciclista,Nieve,Pleno día,3,0,0,3
1671,2019,Albacete,4,Miércoles,21,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
1672,2019,Albacete,3,Jueves,18,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1673,2019,Albacete,4,Martes,13,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1674,2019,Albacete,4,Martes,18,Zona interurbana,Vía urbana,Colisión frontolateral,Lluvia,Pleno día,2,0,1,1
1675,2019,Albacete,5,Sábado,7,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Amanecer/Anochecer,1,1,0,0
1676,2019,Albacete,5,Lunes,18,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1677,2019,Albacete,5,Martes,7,Travesía,Otro,Colisión lateral,Buen tiempo,Amanecer/Anochecer,1,0,1,0
1678,2019,Albacete,4,Viernes,17,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1679,2019,Albacete,4,Martes,19,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1680,2019,Albacete,6,Martes,10,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
1681,2019,Albacete,6,Domingo,17,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,2,0,1,1
1682,2019,Albacete,6,Domingo,18,Zona interurbana,Calle,Atropello a ciclista,Buen tiempo,Pleno día,1,0,1,0
1683,2019,Albacete,7,Miércoles,14,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,2,0,0,2
1684,2019,Albacete,7,Jueves,15,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1685,2019,Albacete,8,Viernes,12,Travesía,Otro urbano,Colisión lateral,Buen tiempo,Pleno día,1,0,1,0
1686,2019,Albacete,8,Jueves,7,Travesía,Otro,Colisión lateral,Buen tiempo,Amanecer/Anochecer,2,0,0,2
1687,2019,Albacete,8,Jueves,15,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1688,2019,Albacete,8,Sábado,14,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1689,2019,Albacete,8,Jueves,13,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1690,2019,Albacete,9,Miércoles,11,Zona interurbana,Vía convencional,Choque obstáculo calzada,Buen tiempo,Pleno día,3,0,1,2
1691,2019,Albacete,9,Lunes,14,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1692,2019,Albacete,9,Sábado,10,Travesía,Otro,Choque obstáculo lateral,Granizo,Pleno día,1,0,1,0
1693,2019,Albacete,9,Jueves,21,Travesía,Otro,Colisión lateral,Buen tiempo,Noche con iluminación,1,0,0,1
1694,2019,Albacete,10,Lunes,22,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Se desconoce,1,0,1,0
1695,2019,Albacete,10,Miércoles,20,Travesía,Otro,Choque obstáculo calzada,Buen tiempo,Noche con iluminación,1,0,0,1
1696,2019,Albacete,11,Miércoles,9,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,1,0,1,0
1697,2019,Albacete,7,Miércoles,20,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1698,2019,Albacete,11,Sábado,1,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,5,0,0,5
1699,2019,Albacete,12,Martes,14,Travesía,Otro,Colisión lateral,Granizo,Pleno día,1,0,0,1
1700,2019,Albacete,12,Lunes,2,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Se desconoce,2,1,0,1
1701,2019,Albacete,3,Domingo,14,Zona interurbana,Vía urbana,Colisión frontal,Granizo,Pleno día,4,0,2,2
1702,2019,Albacete,5,Sábado,12,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
1703,2019,Albacete,5,Domingo,11,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,1,0
1704,2019,Albacete,8,Viernes,15,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1705,2019,Albacete,11,Sábado,16,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
1706,2019,Albacete,6,Sábado,12,Zona interurbana,Vía convencional,Atropello a ciclista,Buen tiempo,Pleno día,2,0,0,2
1707,2019,Albacete,7,Lunes,11,Zona interurbana,Vía convencional,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
1708,2019,Albacete,11,Viernes,10,Zona interurbana,Vía convencional,Atropello a ciclista,Lluvia,Pleno día,1,1,0,0
1709,2019,Alicante,10,Martes,10,Zona interurbana,Vía urbana,Atropello a ciclista,Nieve,Pleno día,1,0,0,1
1710,2019,Alicante,2,Sábado,16,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Pleno día,1,0,1,0
1711,2019,Alicante,3,Lunes,14,Zona interurbana,Vía urbana,Salida vía izquierda,Lluvia,Pleno día,1,1,0,0
1712,2019,Alicante,5,Miércoles,11,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1713,2019,Alicante,6,Lunes,14,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,1,0,0,1
1714,2019,Alicante,9,Sábado,12,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1715,2019,Alicante,10,Miércoles,10,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
1716,2019,Alicante,10,Jueves,7,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,3,0,0,3
1717,2019,Alicante,2,Martes,16,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1718,2019,Alicante,8,Sábado,10,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,2,0,0,2
1719,2019,Alicante,9,Lunes,9,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1720,2019,Alicante,9,Jueves,15,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1721,2019,Alicante,12,Viernes,22,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
1722,2019,Alicante,4,Martes,13,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
1723,2019,Alicante,5,Lunes,19,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,2,0,0,2
1724,2019,Alicante,6,Sábado,11,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
1725,2019,Alicante,9,Sábado,18,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,2,0,0,2
1726,2019,Alicante,1,Sábado,13,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1727,2019,Alicante,1,Domingo,17,Travesía,Área de servicio,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1728,2019,Alicante,1,Jueves,19,Zona interurbana,Vía convencional,Objeto desprendido,Buen tiempo,Se desconoce,3,0,0,3
1729,2019,Alicante,2,Viernes,14,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1730,2019,Alicante,2,Martes,9,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1731,2019,Alicante,2,Jueves,5,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche ilum. insuficiente,1,0,0,1
1732,2019,Alicante,2,Domingo,21,Travesía,Otro,Animal en calzada,Buen tiempo,Noche sin iluminación,1,0,0,1
1733,2019,Alicante,2,Domingo,19,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
1734,2019,Alicante,2,Jueves,15,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
1735,2019,Alicante,4,Domingo,12,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1736,2019,Alicante,4,Miércoles,17,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
1737,2019,Alicante,6,Viernes,11,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
1738,2019,Alicante,6,Sábado,21,Travesía,Otro,Animal en calzada,Buen tiempo,Noche con iluminación,1,0,0,1
1739,2019,Alicante,7,Jueves,17,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
1740,2019,Alicante,7,Jueves,12,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1741,2019,Alicante,7,Jueves,22,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,1,0
1742,2019,Alicante,8,Martes,19,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
1743,2019,Alicante,9,Domingo,21,Zona interurbana,Vía convencional,Choque con bordillo,Buen tiempo,Se desconoce,1,0,0,1
1744,2019,Alicante,9,Jueves,14,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1745,2019,Alicante,9,Martes,7,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
1746,2019,Alicante,9,Miércoles,13,Zona interurbana,Vía convencional,Colisión múltiple,Buen tiempo,Pleno día,3,0,0,3
1747,2019,Alicante,9,Viernes,22,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1748,2019,Alicante,10,Martes,23,Zona interurbana,Calle,Colisión frontolateral,Buen tiempo,Se desconoce,2,0,0,2
1749,2019,Alicante,10,Sábado,17,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Pleno día,2,1,1,0
1750,2019,Alicante,10,Miércoles,14,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1751,2019,Alicante,11,Sábado,23,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
1752,2019,Alicante,11,Miércoles,10,Zona interurbana,Vía urbana,Caída de motociclista,Lluvia,Pleno día,1,0,0,1
1753,2019,Alicante,12,Lunes,10,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1754,2019,Alicante,12,Domingo,13,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,4,0,0,4
1755,2019,Alicante,1,Domingo,23,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Se desconoce,4,0,1,3
1756,2019,Alicante,1,Jueves,10,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
1757,2019,Alicante,3,Sábado,10,Zona interurbana,Vía urbana,Choque obstáculo mediana,Buen tiempo,Pleno día,1,0,0,1
1758,2019,Alicante,7,Sábado,11,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1759,2019,Alicante,5,Lunes,18,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,1,0,0,1
1760,2019,Alicante,2,Viernes,12,Zona interurbana,Vía urbana,Otro tipo,Buen tiempo,Pleno día,1,0,0,1
1761,2019,Alicante,7,Domingo,9,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
1762,2019,Alicante,1,Martes,17,Zona interurbana,Camino vecinal,Colisión múltiple,Buen tiempo,Pleno día,2,0,0,2
1763,2019,Alicante,1,Martes,5,Zona interurbana,Vía urbana,Otro tipo,Buen tiempo,Se desconoce,1,0,0,1
1764,2019,Alicante,1,Jueves,11,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,1,0,0
1765,2019,Alicante,3,Miércoles,10,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
1766,2019,Alicante,3,Viernes,18,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1767,2019,Alicante,3,Jueves,16,Zona interurbana,Vía urbana,Animal en calzada,Otro,Pleno día,1,0,1,0
1768,2019,Alicante,3,Jueves,15,Zona interurbana,Vía convencional,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1769,2019,Alicante,5,Domingo,22,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Se desconoce,2,0,0,2
1770,2019,Alicante,5,Miércoles,14,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
1771,2019,Alicante,6,Jueves,11,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
1772,2019,Alicante,6,Lunes,16,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
1773,2019,Alicante,6,Viernes,15,Zona interurbana,Vía convencional,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
1774,2019,Alicante,7,Martes,19,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
1775,2019,Alicante,7,Martes,13,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1776,2019,Alicante,7,Domingo,8,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
1777,2019,Alicante,8,Viernes,23,Travesía,Otro,Animal en calzada,Buen tiempo,Noche sin iluminación,1,0,0,1
1778,2019,Alicante,7,Lunes,15,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1779,2019,Alicante,7,Miércoles,18,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1780,2019,Alicante,7,Domingo,12,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1781,2019,Alicante,8,Sábado,12,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Pleno día,1,0,1,0
1782,2019,Alicante,8,Viernes,4,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche con iluminación,1,0,1,0
1783,2019,Alicante,9,Miércoles,19,Zona interurbana,Vía convencional,Colisión frontolateral,Buen tiempo,Pleno día,1,0,1,0
1784,2019,Alicante,9,Sábado,10,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,2,0,1,1
1785,2019,Alicante,9,Viernes,12,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,2,0,0,2
1786,2019,Alicante,10,Martes,20,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
1787,2019,Alicante,10,Sábado,17,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,1,0
1788,2019,Alicante,10,Sábado,14,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
1789,2019,Alicante,10,Sábado,23,Travesía,Otro,Colisión lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
1790,2019,Alicante,10,Viernes,10,Travesía,Otro,Colisión por alcance,Otro,Pleno día,1,0,0,1
1791,2019,Alicante,10,Domingo,7,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Amanecer/Anochecer,1,0,0,1
1792,2019,Alicante,10,Martes,6,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche con iluminación,1,0,0,1
1793,2019,Alicante,10,Miércoles,8,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1794,2019,Alicante,10,Martes,8,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1795,2019,Alicante,11,Viernes,0,Zona interurbana,Vía urbana,Otro tipo,Buen tiempo,Se desconoce,2,0,0,2
1796,2019,Alicante,10,Lunes,16,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1797,2019,Alicante,11,Martes,12,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,1,0
1798,2019,Alicante,12,Miércoles,8,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1799,2019,Alicante,10,Jueves,16,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
1800,2019,Alicante,12,Lunes,20,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche con iluminación,1,0,0,1
1801,2019,Alicante,12,Lunes,10,Travesía,Otro,Animal en calzada,Lluvia,Pleno día,1,0,0,1
1802,2019,Alicante,1,Domingo,18,Zona interurbana,Vía urbana,Caída de motociclista,Lluvia,Amanecer/Anochecer,1,0,0,1
1803,2019,Alicante,2,Miércoles,22,Zona interurbana,Vía urbana,Choque con bordillo,Buen tiempo,Se desconoce,1,0,0,1
1804,2019,Alicante,6,Domingo,10,Zona interurbana,Vía urbana,Animal en calzada,Lluvia,Pleno día,1,0,0,1
1805,2019,Alicante,11,Domingo,15,Zona interurbana,Vía urbana,Otro tipo,Buen tiempo,Pleno día,1,0,1,0
1806,2019,Alicante,2,Miércoles,11,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
1807,2019,Alicante,2,Domingo,19,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
1808,2019,Alicante,1,Lunes,13,Travesía,Otro,Choque obstáculo lateral,Otro,Pleno día,1,0,0,1
1809,2019,Alicante,1,Sábado,0,Travesía,Otro,Colisión lateral,Buen tiempo,Noche sin iluminación,2,0,1,1
1810,2019,Alicante,2,Domingo,11,Travesía,Otro,Colisión frontolateral,Otro,Pleno día,1,0,1,0
1811,2019,Alicante,2,Jueves,18,Travesía,Otro,Colisión frontolateral,Otro,Noche con iluminación,1,0,1,0
1812,2019,Alicante,2,Lunes,12,Travesía,Otro,Choque obstáculo lateral,Otro,Pleno día,1,0,0,1
1813,2019,Alicante,3,Viernes,12,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,2,0,2,0
1814,2019,Alicante,3,Miércoles,17,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1815,2019,Alicante,3,Sábado,11,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1816,2019,Alicante,4,Miércoles,12,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
1817,2019,Alicante,4,Sábado,11,Zona interurbana,Autopista,Caída de ocupante,Nieve,Pleno día,1,0,0,1
1818,2019,Alicante,4,Martes,16,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Pleno día,2,0,0,2
1819,2019,Alicante,5,Miércoles,12,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1820,2019,Alicante,6,Lunes,12,Zona interurbana,Vía urbana,Colisión múltiple,Buen tiempo,Pleno día,3,0,0,3
1821,2019,Alicante,4,Jueves,23,Travesía,Otro,Animal en calzada,Otro,Noche sin iluminación,1,0,0,1
1822,2019,Alicante,5,Jueves,14,Travesía,Otro,Colisión frontolateral,Otro,Pleno día,1,0,0,1
1823,2019,Alicante,5,Jueves,17,Travesía,Otro,Colisión frontolateral,Otro,Pleno día,1,0,0,1
1824,2019,Alicante,4,Lunes,14,Travesía,Otro,Animal en calzada,Otro,Pleno día,1,0,0,1
1825,2019,Alicante,6,Sábado,15,Travesía,Otro,Colisión frontolateral,Otro,Noche sin iluminación,1,0,0,1
1826,2019,Alicante,7,Lunes,12,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,2,0,0,2
1827,2019,Alicante,5,Lunes,15,Travesía,Otro,Caída de motociclista,Otro,Pleno día,1,0,0,1
1828,2019,Alicante,5,Jueves,13,Travesía,Otro,Choque obstáculo lateral,Otro,Pleno día,1,0,0,1
1829,2019,Alicante,6,Lunes,18,Travesía,Otro,Caída de motociclista,Otro,Pleno día,1,0,0,1
1830,2019,Alicante,7,Miércoles,13,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1831,2019,Alicante,7,Miércoles,11,Travesía,Otro,Choque obstáculo lateral,Otro,Pleno día,1,0,0,1
1832,2019,Alicante,7,Sábado,13,Travesía,Otro,Atropello a peatón,Otro,Pleno día,1,0,0,1
1833,2019,Alicante,7,Martes,20,Travesía,Otro,Animal en calzada,Otro,Pleno día,1,0,0,1
1834,2019,Alicante,7,Viernes,14,Travesía,Otro,Colisión por alcance,Otro,Pleno día,1,0,0,1
1835,2019,Alicante,8,Lunes,22,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Noche sin iluminación,3,0,0,3
1836,2019,Alicante,8,Miércoles,19,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
1837,2019,Alicante,8,Jueves,20,Zona interurbana,Vía urbana,Colisión múltiple,Buen tiempo,Pleno día,3,0,0,3
